#id	length	GC	avg.qual	sample
SRR23295634.527	1486	49.60	23.13	SRR23295634
SRR23295634.528	1523	50.56	20.08	SRR23295634
SRR23295634.529	1481	49.36	93.00	SRR23295634
SRR23295634.530	1480	49.53	48.36	SRR23295634
SRR23295634.531	1491	55.13	20.37	SRR23295634
SRR23295634.532	1413	53.36	27.96	SRR23295634
SRR23295634.533	1481	49.56	32.91	SRR23295634
SRR23295634.534	1449	56.11	27.53	SRR23295634
SRR23295634.535	1445	51.76	79.97	SRR23295634
SRR23295634.536	1435	56.72	23.99	SRR23295634
SRR23295634.537	1481	49.63	30.03	SRR23295634
SRR23295634.538	1481	49.36	93.00	SRR23295634
SRR23295634.539	1459	57.03	33.03	SRR23295634
SRR23295634.540	1474	54.27	37.51	SRR23295634
SRR23295634.541	1483	49.43	35.28	SRR23295634
SRR23295634.542	1480	49.39	42.70	SRR23295634
SRR23295634.543	1481	49.43	93.00	SRR23295634
SRR23295634.544	1428	56.65	37.87	SRR23295634
SRR23295634.545	1483	54.55	26.49	SRR23295634
SRR23295634.546	1449	54.80	30.88	SRR23295634
SRR23295634.547	1483	49.36	27.40	SRR23295634
SRR23295634.549	1486	49.73	27.38	SRR23295634
SRR23295634.550	1481	49.36	48.60	SRR23295634
SRR23295634.551	1406	51.35	27.19	SRR23295634
SRR23295634.552	1447	55.77	92.31	SRR23295634
SRR23295634.553	1466	51.57	20.78	SRR23295634
SRR23295634.555	1420	50.92	92.85	SRR23295634
SRR23295634.556	1484	55.53	42.44	SRR23295634
SRR23295634.557	1461	55.17	26.66	SRR23295634
SRR23295634.558	1423	50.18	93.00	SRR23295634
SRR23295634.559	1489	51.78	55.29	SRR23295634
SRR23295634.560	1471	53.16	30.02	SRR23295634
SRR23295634.561	1481	49.43	36.75	SRR23295634
SRR23295634.562	1481	49.43	36.47	SRR23295634
SRR23295634.563	1484	49.12	32.44	SRR23295634
SRR23295634.564	1422	54.08	28.04	SRR23295634
SRR23295634.565	1430	55.87	27.95	SRR23295634
SRR23295634.566	1474	54.34	40.54	SRR23295634
SRR23295634.567	1451	50.38	88.18	SRR23295634
SRR23295634.568	1447	59.23	89.67	SRR23295634
SRR23295634.569	1451	55.55	28.71	SRR23295634
SRR23295634.570	1410	54.82	33.98	SRR23295634
SRR23295634.571	1486	49.46	37.01	SRR23295634
SRR23295634.572	1479	55.24	31.56	SRR23295634
SRR23295634.573	1460	55.14	77.05	SRR23295634
SRR23295634.574	1418	57.55	21.27	SRR23295634
SRR23295634.575	1409	39.25	60.04	SRR23295634
SRR23295634.576	1451	56.44	93.00	SRR23295634
SRR23295634.577	1406	56.54	30.96	SRR23295634
SRR23295634.578	1482	49.53	93.00	SRR23295634
SRR23295634.579	1450	56.62	27.16	SRR23295634
SRR23295634.580	1462	57.11	21.21	SRR23295634
SRR23295634.581	1450	56.28	36.68	SRR23295634
SRR23295634.582	1498	51.87	21.14	SRR23295634
SRR23295634.583	1452	60.47	23.90	SRR23295634
SRR23295634.584	1491	55.73	29.27	SRR23295634
SRR23295634.585	1414	58.27	93.00	SRR23295634
SRR23295634.586	1449	56.25	93.00	SRR23295634
SRR23295634.587	1481	49.43	29.81	SRR23295634
SRR23295634.588	1489	59.77	22.91	SRR23295634
SRR23295634.589	1407	56.01	67.93	SRR23295634
SRR23295634.590	1448	51.38	93.00	SRR23295634
SRR23295634.591	1481	49.43	91.56	SRR23295634
SRR23295634.592	1396	56.81	92.28	SRR23295634
SRR23295634.593	1471	54.38	20.30	SRR23295634
SRR23295634.594	1478	54.94	29.93	SRR23295634
SRR23295634.595	1433	56.32	27.53	SRR23295634
SRR23295634.596	1474	54.34	53.68	SRR23295634
SRR23295634.597	1474	54.21	38.94	SRR23295634
SRR23295634.598	1454	56.74	25.18	SRR23295634
SRR23295634.599	1471	58.53	31.31	SRR23295634
SRR23295634.600	1491	52.11	25.85	SRR23295634
SRR23295634.601	1452	57.16	93.00	SRR23295634
SRR23295634.602	1467	52.22	29.02	SRR23295634
SRR23295634.603	1459	57.64	26.36	SRR23295634
SRR23295634.604	1481	49.36	52.37	SRR23295634
SRR23295634.605	1481	49.43	92.92	SRR23295634
SRR23295634.606	1453	57.05	57.61	SRR23295634
SRR23295634.607	1424	52.81	88.34	SRR23295634
SRR23295634.608	857	56.48	93.00	SRR23295634
SRR23295634.609	1416	55.86	34.96	SRR23295634
SRR23295634.610	1446	56.71	77.28	SRR23295634
SRR23295634.611	1391	56.29	21.69	SRR23295634
SRR23295634.612	1420	56.20	37.52	SRR23295634
SRR23295634.613	1457	57.04	23.14	SRR23295634
SRR23295634.614	1475	49.83	26.02	SRR23295634
SRR23295634.615	1483	49.36	31.06	SRR23295634
SRR23295634.616	1481	49.29	41.71	SRR23295634
SRR23295634.617	1457	55.25	26.02	SRR23295634
SRR23295634.618	1463	49.97	26.11	SRR23295634
SRR23295634.619	1462	50.41	21.30	SRR23295634
SRR23295634.620	1414	57.00	23.81	SRR23295634
SRR23295634.621	1459	54.97	31.68	SRR23295634
SRR23295634.622	1481	49.43	36.06	SRR23295634
SRR23295634.623	1481	49.36	43.49	SRR23295634
SRR23295634.624	1482	49.39	25.81	SRR23295634
SRR23295634.625	1420	51.20	36.52	SRR23295634
SRR23295634.626	1458	57.13	21.28	SRR23295634
SRR23295634.627	1481	49.43	39.41	SRR23295634
SRR23295634.628	1481	49.43	63.49	SRR23295634
SRR23295634.629	1445	57.92	92.64	SRR23295634
SRR23295634.630	1415	55.62	20.53	SRR23295634
SRR23295634.631	1390	55.76	25.53	SRR23295634
SRR23295634.632	1431	53.60	92.83	SRR23295634
SRR23295634.633	1482	49.53	33.68	SRR23295634
SRR23295634.634	1483	49.36	41.28	SRR23295634
SRR23295634.635	1393	53.27	37.75	SRR23295634
SRR23295634.636	1456	58.17	59.26	SRR23295634
SRR23295634.637	1483	51.72	33.52	SRR23295634
SRR23295634.638	1458	56.65	93.00	SRR23295634
SRR23295634.639	1384	56.65	31.45	SRR23295634
SRR23295634.640	1402	56.49	20.05	SRR23295634
SRR23295634.641	1486	49.80	27.06	SRR23295634
SRR23295634.642	1436	57.03	38.50	SRR23295634
SRR23295634.643	1392	52.30	93.00	SRR23295634
SRR23295634.644	1481	49.43	21.17	SRR23295634
SRR23295634.645	1456	56.59	92.44	SRR23295634
SRR23295634.646	1481	49.36	43.92	SRR23295634
SRR23295634.647	1457	57.10	22.36	SRR23295634
SRR23295634.648	1492	56.43	20.69	SRR23295634
SRR23295634.649	1481	49.49	29.26	SRR23295634
SRR23295634.650	1481	49.43	83.76	SRR23295634
SRR23295634.652	1480	49.59	29.71	SRR23295634
SRR23295634.653	1390	55.90	27.05	SRR23295634
SRR23295634.654	1480	49.39	34.63	SRR23295634
SRR23295634.655	1446	59.27	25.34	SRR23295634
SRR23295634.656	1502	54.19	25.63	SRR23295634
SRR23295634.657	1411	54.64	90.67	SRR23295634
SRR23295634.658	1482	49.39	36.69	SRR23295634
SRR23295634.659	1434	49.30	93.00	SRR23295634
SRR23295634.660	1482	49.39	62.56	SRR23295634
SRR23295634.661	1410	53.97	36.88	SRR23295634
SRR23295634.662	1453	54.65	93.00	SRR23295634
SRR23295634.663	1491	49.23	22.13	SRR23295634
SRR23295634.664	1475	54.24	41.91	SRR23295634
SRR23295634.665	1415	58.23	93.00	SRR23295634
SRR23295634.666	1481	49.36	38.24	SRR23295634
SRR23295634.667	1457	56.07	21.51	SRR23295634
SRR23295634.668	1484	49.39	30.56	SRR23295634
SRR23295634.669	1481	49.43	91.55	SRR23295634
SRR23295634.670	1451	56.93	24.99	SRR23295634
SRR23295634.671	1503	49.63	20.70	SRR23295634
SRR23295634.672	1445	56.68	92.91	SRR23295634
SRR23295634.673	1481	49.43	45.29	SRR23295634
SRR23295634.674	1440	56.39	20.53	SRR23295634
SRR23295634.675	1446	56.57	93.00	SRR23295634
SRR23295634.676	1447	57.29	21.30	SRR23295634
SRR23295634.677	1452	57.16	93.00	SRR23295634
SRR23295634.678	1482	49.46	37.71	SRR23295634
SRR23295634.679	1478	49.59	31.63	SRR23295634
SRR23295634.680	1481	49.56	43.62	SRR23295634
SRR23295634.681	1480	49.46	30.68	SRR23295634
SRR23295634.682	1438	58.21	29.07	SRR23295634
SRR23295634.683	1430	56.78	24.91	SRR23295634
SRR23295634.684	1390	56.47	28.41	SRR23295634
SRR23295634.685	1490	49.87	24.01	SRR23295634
SRR23295634.686	1482	49.53	37.71	SRR23295634
SRR23295634.687	1463	57.21	25.27	SRR23295634
SRR23295634.688	1475	56.00	21.26	SRR23295634
SRR23295634.689	1492	49.60	20.85	SRR23295634
SRR23295634.690	1469	55.75	23.33	SRR23295634
SRR23295634.691	1476	50.07	87.08	SRR23295634
SRR23295634.692	1488	51.08	36.72	SRR23295634
SRR23295634.693	1417	55.89	28.47	SRR23295634
SRR23295634.694	1481	49.36	33.92	SRR23295634
SRR23295634.695	1430	55.80	25.84	SRR23295634
SRR23295634.696	1481	49.43	67.20	SRR23295634
SRR23295634.697	1478	55.68	19.90	SRR23295634
SRR23295634.698	1481	49.43	92.97	SRR23295634
SRR23295634.699	1470	54.08	20.62	SRR23295634
SRR23295634.700	1449	54.59	29.34	SRR23295634
SRR23295634.701	1458	56.93	49.03	SRR23295634
SRR23295634.702	1476	49.32	25.69	SRR23295634
SRR23295634.703	1457	55.32	26.47	SRR23295634
SRR23295634.705	1482	49.46	40.30	SRR23295634
SRR23295634.706	1474	54.34	46.74	SRR23295634
SRR23295634.707	1432	58.59	34.26	SRR23295634
SRR23295634.708	1450	59.38	27.29	SRR23295634
SRR23295634.709	1456	56.59	26.62	SRR23295634
SRR23295634.710	1481	49.36	57.29	SRR23295634
SRR23295634.711	1407	55.72	43.47	SRR23295634
SRR23295634.712	1427	51.37	22.64	SRR23295634
SRR23295634.713	1460	55.62	32.18	SRR23295634
SRR23295634.714	1442	55.55	34.86	SRR23295634
SRR23295634.715	1468	54.22	55.45	SRR23295634
SRR23295634.716	1451	56.44	82.19	SRR23295634
SRR23295634.717	1483	49.43	30.33	SRR23295634
SRR23295634.718	1483	49.49	45.71	SRR23295634
SRR23295634.719	1498	56.21	31.74	SRR23295634
SRR23295634.720	1481	59.82	38.67	SRR23295634
SRR23295634.721	1428	56.02	27.01	SRR23295634
SRR23295634.722	1484	49.60	28.98	SRR23295634
SRR23295634.723	1478	50.74	24.55	SRR23295634
SRR23295634.724	1476	49.59	20.78	SRR23295634
SRR23295634.725	1482	49.39	39.66	SRR23295634
SRR23295634.726	1480	49.53	29.90	SRR23295634
SRR23295634.727	1481	49.36	93.00	SRR23295634
SRR23295634.728	1395	52.40	22.47	SRR23295634
SRR23295634.729	1489	46.34	28.72	SRR23295634
SRR23295634.730	1477	51.93	29.89	SRR23295634
SRR23295634.731	1448	54.97	75.41	SRR23295634
SRR23295634.732	1476	54.34	36.18	SRR23295634
SRR23295634.733	1481	49.49	93.00	SRR23295634
SRR23295634.734	1451	56.10	33.49	SRR23295634
SRR23295634.735	1409	56.64	29.62	SRR23295634
SRR23295634.736	1482	49.39	86.99	SRR23295634
SRR23295634.737	1481	49.36	66.63	SRR23295634
SRR23295634.738	1528	48.82	25.25	SRR23295634
SRR23295634.739	1482	49.39	79.47	SRR23295634
SRR23295634.740	1464	50.68	29.86	SRR23295634
SRR23295634.741	1481	49.49	27.60	SRR23295634
SRR23295634.742	1448	50.07	53.60	SRR23295634
SRR23295634.743	1470	54.63	23.16	SRR23295634
SRR23295634.744	1514	51.92	93.00	SRR23295634
SRR23295634.745	1495	52.11	35.16	SRR23295634
SRR23295634.746	1447	55.77	75.42	SRR23295634
SRR23295634.747	1481	49.49	43.99	SRR23295634
SRR23295634.748	1481	49.43	35.71	SRR23295634
SRR23295634.749	1482	49.46	41.32	SRR23295634
SRR23295634.750	1442	57.42	38.22	SRR23295634
SRR23295634.751	1482	49.46	34.65	SRR23295634
SRR23295634.752	1457	56.83	27.91	SRR23295634
SRR23295634.753	1484	51.15	93.00	SRR23295634
SRR23295634.754	1482	49.33	44.69	SRR23295634
SRR23295634.755	1484	49.39	36.71	SRR23295634
SRR23295634.756	1412	56.66	28.68	SRR23295634
SRR23295634.757	1482	49.33	93.00	SRR23295634
SRR23295634.758	1445	55.16	52.60	SRR23295634
SRR23295634.759	1380	46.30	54.40	SRR23295634
SRR23295634.760	1455	55.74	26.77	SRR23295634
SRR23295634.761	1457	57.38	29.96	SRR23295634
SRR23295634.762	1453	57.54	24.44	SRR23295634
SRR23295634.763	1482	49.39	35.71	SRR23295634
SRR23295634.764	1445	56.19	25.46	SRR23295634
SRR23295634.765	1491	49.70	21.04	SRR23295634
SRR23295634.766	1481	49.36	92.32	SRR23295634
SRR23295634.767	1447	55.49	88.60	SRR23295634
SRR23295634.768	861	56.21	92.89	SRR23295634
SRR23295634.769	1440	55.97	23.21	SRR23295634
SRR23295634.770	1434	50.35	55.05	SRR23295634
SRR23295634.771	1428	57.49	49.42	SRR23295634
SRR23295634.772	1485	53.47	34.17	SRR23295634
SRR23295634.773	1392	52.30	82.68	SRR23295634
SRR23295634.774	1480	52.50	20.41	SRR23295634
SRR23295634.775	1481	49.43	46.29	SRR23295634
SRR23295634.776	1439	55.87	21.60	SRR23295634
SRR23295634.778	1407	56.22	50.48	SRR23295634
SRR23295634.779	1479	49.70	35.15	SRR23295634
SRR23295634.780	1429	50.73	25.57	SRR23295634
SRR23295634.781	1451	54.86	49.79	SRR23295634
SRR23295634.782	1481	49.63	54.62	SRR23295634
SRR23295634.783	1420	51.20	44.38	SRR23295634
SRR23295634.784	1453	55.68	26.54	SRR23295634
SRR23295634.785	1460	57.67	66.91	SRR23295634
SRR23295634.786	1463	56.60	85.13	SRR23295634
SRR23295634.787	1483	49.49	25.98	SRR23295634
SRR23295634.788	1480	49.53	74.62	SRR23295634
SRR23295634.789	1481	49.56	68.93	SRR23295634
SRR23295634.790	1482	49.53	92.99	SRR23295634
SRR23295634.791	1481	49.43	49.69	SRR23295634
SRR23295634.792	1450	56.07	20.83	SRR23295634
SRR23295634.793	1457	57.79	92.64	SRR23295634
SRR23295634.794	1450	51.86	22.91	SRR23295634
SRR23295634.795	1482	49.46	35.57	SRR23295634
SRR23295634.796	1482	49.33	73.91	SRR23295634
SRR23295634.797	1443	57.59	25.78	SRR23295634
SRR23295634.798	1391	57.73	33.64	SRR23295634
SRR23295634.799	1426	54.63	91.08	SRR23295634
SRR23295634.800	1441	59.47	23.95	SRR23295634
SRR23295634.801	1483	49.43	24.00	SRR23295634
SRR23295634.802	1464	50.14	23.96	SRR23295634
SRR23295634.803	1449	57.69	58.40	SRR23295634
SRR23295634.804	1483	49.43	34.41	SRR23295634
SRR23295634.805	1406	52.13	30.51	SRR23295634
SRR23295634.806	1456	53.02	44.89	SRR23295634
SRR23295634.807	1472	57.27	20.80	SRR23295634
SRR23295634.808	1481	49.43	93.00	SRR23295634
SRR23295634.809	1482	49.60	39.94	SRR23295634
SRR23295634.810	1481	49.43	92.72	SRR23295634
SRR23295634.811	1483	49.43	27.51	SRR23295634
SRR23295634.812	1427	56.20	91.33	SRR23295634
SRR23295634.813	1453	55.06	20.24	SRR23295634
SRR23295634.814	1481	49.43	47.22	SRR23295634
SRR23295634.815	1445	57.37	93.00	SRR23295634
SRR23295634.816	1461	57.08	28.44	SRR23295634
SRR23295634.817	1474	54.27	72.46	SRR23295634
SRR23295634.818	1482	49.60	30.35	SRR23295634
SRR23295634.819	1470	54.35	27.09	SRR23295634
SRR23295634.820	1464	57.38	27.68	SRR23295634
SRR23295634.821	1482	49.53	32.18	SRR23295634
SRR23295634.822	1464	59.49	22.33	SRR23295634
SRR23295634.823	1481	49.43	50.67	SRR23295634
SRR23295634.824	1435	58.75	88.54	SRR23295634
SRR23295634.825	1465	57.54	20.01	SRR23295634
SRR23295634.826	1491	49.56	22.51	SRR23295634
SRR23295634.827	1481	49.43	37.56	SRR23295634
SRR23295634.828	1436	60.17	23.06	SRR23295634
SRR23295634.829	1445	57.30	78.36	SRR23295634
SRR23295634.830	1481	49.36	73.27	SRR23295634
SRR23295634.831	1417	55.75	19.99	SRR23295634
SRR23295634.833	1527	55.93	26.20	SRR23295634
SRR23295634.834	1481	49.36	93.00	SRR23295634
SRR23295634.835	1438	58.76	23.28	SRR23295634
SRR23295634.836	1493	50.64	21.06	SRR23295634
SRR23295634.837	1444	60.46	28.26	SRR23295634
SRR23295634.838	1471	56.97	25.46	SRR23295634
SRR23295634.839	1438	59.74	72.98	SRR23295634
SRR23295634.840	1482	49.39	87.99	SRR23295634
SRR23295634.841	1475	54.31	28.29	SRR23295634
SRR23295634.842	1472	51.97	27.55	SRR23295634
SRR23295634.843	1483	49.43	91.73	SRR23295634
SRR23295634.844	1475	56.00	46.51	SRR23295634
SRR23295634.845	1471	51.87	55.66	SRR23295634
SRR23295634.846	1481	49.36	47.47	SRR23295634
SRR23295634.847	1452	55.85	20.16	SRR23295634
SRR23295634.848	1448	50.41	60.02	SRR23295634
SRR23295634.849	1474	54.61	45.19	SRR23295634
SRR23295634.850	1518	49.74	21.02	SRR23295634
SRR23295634.851	1466	55.18	29.19	SRR23295634
SRR23295634.852	1407	56.65	76.28	SRR23295634
SRR23295634.853	1490	52.08	24.79	SRR23295634
SRR23295634.854	1387	56.96	29.59	SRR23295634
SRR23295634.855	1453	57.60	36.17	SRR23295634
SRR23295634.856	1458	57.27	48.80	SRR23295634
SRR23295634.857	1418	52.96	92.94	SRR23295634
SRR23295634.858	1480	49.39	36.70	SRR23295634
SRR23295634.859	1404	52.28	27.45	SRR23295634
SRR23295634.860	1388	57.06	26.01	SRR23295634
SRR23295634.861	1452	57.58	32.22	SRR23295634
SRR23295634.862	1482	49.39	56.92	SRR23295634
SRR23295634.863	1476	49.53	31.42	SRR23295634
SRR23295634.864	1480	49.26	31.15	SRR23295634
SRR23295634.865	1480	49.32	34.07	SRR23295634
SRR23295634.866	1458	57.54	22.22	SRR23295634
SRR23295634.867	1437	55.88	25.14	SRR23295634
SRR23295634.868	1479	49.63	34.46	SRR23295634
SRR23295634.869	1482	49.26	21.69	SRR23295634
SRR23295634.870	1446	56.22	92.93	SRR23295634
SRR23295634.871	1488	54.37	92.97	SRR23295634
SRR23295634.872	1413	56.48	45.42	SRR23295634
SRR23295634.873	1474	54.34	32.20	SRR23295634
SRR23295634.874	1480	49.53	32.78	SRR23295634
SRR23295634.875	1424	54.92	24.99	SRR23295634
SRR23295634.876	1482	49.46	35.71	SRR23295634
SRR23295634.877	1481	49.56	37.71	SRR23295634
SRR23295634.878	1455	56.63	24.83	SRR23295634
SRR23295634.879	1483	49.49	33.32	SRR23295634
SRR23295634.880	1489	55.54	92.99	SRR23295634
SRR23295634.881	1439	58.86	27.32	SRR23295634
SRR23295634.882	1447	55.29	93.00	SRR23295634
SRR23295634.883	1492	52.55	23.51	SRR23295634
SRR23295634.884	1481	49.43	64.70	SRR23295634
SRR23295634.885	1481	49.43	35.70	SRR23295634
SRR23295634.886	1481	49.56	93.00	SRR23295634
SRR23295634.887	1481	49.63	30.87	SRR23295634
SRR23295634.888	1500	58.13	24.91	SRR23295634
SRR23295634.890	1474	54.34	84.95	SRR23295634
SRR23295634.891	1387	56.24	93.00	SRR23295634
SRR23295634.892	1483	49.56	35.47	SRR23295634
SRR23295634.893	1476	56.37	30.32	SRR23295634
SRR23295634.894	1483	49.49	29.26	SRR23295634
SRR23295634.895	1491	49.83	75.99	SRR23295634
SRR23295634.896	1420	51.20	35.51	SRR23295634
SRR23295634.897	1452	59.92	25.42	SRR23295634
SRR23295634.898	1453	55.33	24.39	SRR23295634
SRR23295634.899	1428	56.51	93.00	SRR23295634
SRR23295634.900	1481	49.63	51.54	SRR23295634
SRR23295634.901	1414	58.27	31.41	SRR23295634
SRR23295634.902	1481	49.43	93.00	SRR23295634
SRR23295634.903	1480	49.66	23.29	SRR23295634
SRR23295634.904	1429	56.82	29.36	SRR23295634
SRR23295634.905	884	55.54	24.52	SRR23295634
SRR23295634.906	1400	50.79	92.85	SRR23295634
SRR23295634.907	1514	44.06	59.47	SRR23295634
SRR23295634.908	1480	49.66	28.79	SRR23295634
SRR23295634.909	1481	49.36	35.71	SRR23295634
SRR23295634.910	1483	49.49	28.81	SRR23295634
SRR23295634.911	1456	56.25	25.50	SRR23295634
SRR23295634.912	1420	56.41	93.00	SRR23295634
SRR23295634.913	1481	49.43	77.58	SRR23295634
SRR23295634.914	1481	49.36	46.87	SRR23295634
SRR23295634.915	1480	49.39	23.34	SRR23295634
SRR23295634.916	1457	57.72	92.68	SRR23295634
SRR23295634.917	1508	49.80	23.16	SRR23295634
SRR23295634.918	1459	57.51	25.61	SRR23295634
SRR23295634.919	1452	55.72	20.49	SRR23295634
SRR23295634.920	1483	49.36	26.05	SRR23295634
SRR23295634.921	1467	55.21	85.63	SRR23295634
SRR23295634.922	1428	56.09	27.29	SRR23295634
SRR23295634.923	1481	49.36	93.00	SRR23295634
SRR23295634.924	1448	57.67	30.28	SRR23295634
SRR23295634.925	1481	49.56	33.10	SRR23295634
SRR23295634.926	1403	52.25	93.00	SRR23295634
SRR23295634.927	1423	51.58	21.82	SRR23295634
SRR23295634.928	1408	53.12	24.68	SRR23295634
SRR23295634.929	1481	49.43	44.71	SRR23295634
SRR23295634.930	1490	50.00	27.53	SRR23295634
SRR23295634.931	1478	51.96	35.57	SRR23295634
SRR23295634.932	1487	55.62	25.69	SRR23295634
SRR23295634.933	1438	56.33	20.27	SRR23295634
SRR23295634.934	1441	59.82	37.81	SRR23295634
SRR23295634.935	1449	57.90	29.85	SRR23295634
SRR23295634.936	1483	49.49	38.52	SRR23295634
SRR23295634.937	1423	50.18	92.87	SRR23295634
SRR23295634.938	1480	49.39	40.70	SRR23295634
SRR23295634.939	1481	49.29	93.00	SRR23295634
SRR23295634.940	1486	49.60	22.59	SRR23295634
SRR23295634.941	1464	52.32	35.60	SRR23295634
SRR23295634.942	1454	56.05	30.94	SRR23295634
SRR23295634.944	1484	49.39	26.53	SRR23295634
SRR23295634.945	1482	49.33	35.92	SRR23295634
SRR23295634.946	1474	54.27	93.00	SRR23295634
SRR23295634.947	1405	48.75	29.78	SRR23295634
SRR23295634.948	1481	49.43	62.57	SRR23295634
SRR23295634.949	1445	58.62	20.54	SRR23295634
SRR23295634.950	1481	49.43	50.32	SRR23295634
SRR23295634.951	1480	49.46	38.34	SRR23295634
SRR23295634.952	1481	49.29	93.00	SRR23295634
SRR23295634.953	1482	49.60	43.04	SRR23295634
SRR23295634.954	1481	49.56	43.17	SRR23295634
SRR23295634.955	1446	59.06	26.26	SRR23295634
SRR23295634.956	1484	49.53	39.52	SRR23295634
SRR23295634.957	1453	57.33	21.81	SRR23295634
SRR23295634.958	1437	56.78	24.06	SRR23295634
SRR23295634.959	1480	49.53	33.08	SRR23295634
SRR23295634.960	1479	57.54	53.60	SRR23295634
SRR23295634.961	1443	62.09	34.94	SRR23295634
SRR23295634.962	1482	49.46	24.81	SRR23295634
SRR23295634.963	1446	55.46	93.00	SRR23295634
SRR23295634.965	1449	56.31	93.00	SRR23295634
SRR23295634.966	1438	59.39	93.00	SRR23295634
SRR23295634.967	1445	58.89	92.98	SRR23295634
SRR23295634.968	1492	49.53	23.76	SRR23295634
SRR23295634.969	1481	49.43	92.32	SRR23295634
SRR23295634.970	1481	49.56	44.71	SRR23295634
SRR23295634.971	1423	51.02	33.70	SRR23295634
SRR23295634.972	1480	49.39	32.43	SRR23295634
SRR23295634.973	1473	49.90	91.45	SRR23295634
SRR23295634.974	1481	49.43	42.93	SRR23295634
SRR23295634.975	1420	51.27	93.00	SRR23295634
SRR23295634.976	1492	49.33	20.35	SRR23295634
SRR23295634.977	1480	49.32	31.77	SRR23295634
SRR23295634.978	1446	62.86	28.04	SRR23295634
SRR23295634.979	1483	49.49	27.97	SRR23295634
SRR23295634.980	1471	51.87	34.79	SRR23295634
SRR23295634.981	1420	56.34	93.00	SRR23295634
SRR23295634.982	1477	49.49	24.76	SRR23295634
SRR23295634.983	1487	50.17	22.59	SRR23295634
SRR23295634.984	1454	57.63	27.21	SRR23295634
SRR23295634.985	1446	55.46	33.65	SRR23295634
SRR23295634.986	1456	58.10	24.32	SRR23295634
SRR23295634.987	1484	49.26	23.32	SRR23295634
SRR23295634.988	1389	56.52	38.41	SRR23295634
SRR23295634.989	1481	49.43	30.66	SRR23295634
SRR23295634.990	1482	49.39	30.73	SRR23295634
SRR23295634.991	1467	51.53	24.51	SRR23295634
SRR23295634.992	1481	49.43	92.56	SRR23295634
SRR23295634.993	1485	55.42	29.38	SRR23295634
SRR23295634.994	1488	51.95	21.93	SRR23295634
SRR23295634.995	1540	51.56	24.09	SRR23295634
SRR23295634.996	1433	56.32	26.30	SRR23295634
SRR23295634.997	1482	49.46	33.82	SRR23295634
SRR23295634.998	1413	54.35	72.39	SRR23295634
SRR23295634.999	1476	54.34	22.14	SRR23295634
SRR23295634.1000	1413	54.21	32.75	SRR23295634
SRR23295634.1001	1451	56.37	39.60	SRR23295634
SRR23295634.1002	1477	49.76	32.38	SRR23295634
SRR23295634.1003	1481	49.36	41.56	SRR23295634
SRR23295634.1004	1456	55.22	35.04	SRR23295634
SRR23295634.1005	1453	55.06	93.00	SRR23295634
SRR23295634.1007	1445	54.46	22.84	SRR23295634
SRR23295634.1008	1407	55.65	40.44	SRR23295634
SRR23295634.1009	1413	56.12	20.55	SRR23295634
SRR23295634.1010	1485	49.49	37.55	SRR23295634
SRR23295634.1011	1461	58.11	29.22	SRR23295634
SRR23295634.1012	1425	56.00	80.30	SRR23295634
SRR23295634.1013	1490	49.46	22.38	SRR23295634
SRR23295634.1014	1485	49.76	20.36	SRR23295634
SRR23295634.1015	1482	49.60	67.65	SRR23295634
SRR23295634.1016	1486	49.53	31.12	SRR23295634
SRR23295634.1017	1473	54.31	38.49	SRR23295634
SRR23295634.1018	1431	55.77	92.98	SRR23295634
SRR23295634.1019	1448	56.01	27.84	SRR23295634
SRR23295634.1020	1444	58.80	93.00	SRR23295634
SRR23295634.1021	1438	56.26	27.84	SRR23295634
